pathway,ligand,receptor,sender,receiver,COVID,Control,log2FC
Efferocytosis,PROS1,MERTK,B_cell,Endothelial,0.0,0.0,0.0
Efferocytosis,PROS1,MERTK,B_cell,Epithelial,0.0,0.0,0.0
Efferocytosis,PROS1,MERTK,B_cell,Fibroblast,0.0,0.0,0.0
Efferocytosis,PROS1,MERTK,B_cell,Mast_cell,0.0,0.0,0.0
Efferocytosis,PROS1,MERTK,B_cell,Myeloid,0.0,0.0,0.0
Efferocytosis,PROS1,MERTK,B_cell,NK_cell,0.0,0.0,0.0
Efferocytosis,PROS1,MERTK,B_cell,Plasma_cell,0.0,0.0,0.0
Efferocytosis,PROS1,MERTK,B_cell,T_cell,0.0,0.0,0.0
Efferocytosis,PROS1,MERTK,Endothelial,B_cell,0.007987055,0.0053825052,0.49372563
Efferocytosis,PROS1,MERTK,Endothelial,Endothelial,0.022240205,0.010145997,1.0600971
Efferocytosis,PROS1,MERTK,Endothelial,Epithelial,0.01600735,0.017780075,-0.14304434
Efferocytosis,PROS1,MERTK,Endothelial,Fibroblast,0.02052529,0.016114576,0.3308071
Efferocytosis,PROS1,MERTK,Endothelial,Mast_cell,0.014771527,0.005776965,1.2186111
Efferocytosis,PROS1,MERTK,Endothelial,Myeloid,0.23370568,0.15221344,0.61530995
Efferocytosis,PROS1,MERTK,Endothelial,NK_cell,0.0017318563,0.0011986445,0.31326735
Efferocytosis,PROS1,MERTK,Endothelial,Plasma_cell,0.025560532,0.15593535,-2.5628145
Efferocytosis,PROS1,MERTK,Endothelial,T_cell,0.00087624835,0.0019328018,-0.64442873
Efferocytosis,PROS1,MERTK,Epithelial,B_cell,0.01302164,0.0057111904,1.0630145
Efferocytosis,PROS1,MERTK,Epithelial,Endothelial,0.036259163,0.0107655665,1.6630243
Efferocytosis,PROS1,MERTK,Epithelial,Epithelial,0.02609747,0.018865822,0.44786975
Efferocytosis,PROS1,MERTK,Epithelial,Fibroblast,0.033463262,0.017098619,0.92917955
Efferocytosis,PROS1,MERTK,Epithelial,Mast_cell,0.024082655,0.006129738,1.8147691
Efferocytosis,PROS1,MERTK,Epithelial,Myeloid,0.38102043,0.16150843,1.2331351
Efferocytosis,PROS1,MERTK,Epithelial,NK_cell,0.0028235198,0.0012718403,0.75103986
Efferocytosis,PROS1,MERTK,Epithelial,Plasma_cell,0.041672435,0.1654576,-1.9637786
Efferocytosis,PROS1,MERTK,Epithelial,T_cell,0.0014285854,0.0020508291,-0.32908523
Efferocytosis,PROS1,MERTK,Fibroblast,B_cell,0.008132393,0.0050881286,0.584994
Efferocytosis,PROS1,MERTK,Fibroblast,Endothelial,0.022644904,0.009591099,1.158677
Efferocytosis,PROS1,MERTK,Fibroblast,Epithelial,0.016298631,0.016807659,-0.041839913
Efferocytosis,PROS1,MERTK,Fibroblast,Fibroblast,0.020898782,0.015233247,0.43189898
Efferocytosis,PROS1,MERTK,Fibroblast,Mast_cell,0.015040319,0.005461015,1.3118701
Efferocytosis,PROS1,MERTK,Fibroblast,Myeloid,0.23795834,0.14388868,0.7218142
Efferocytosis,PROS1,MERTK,Fibroblast,NK_cell,0.0017633702,0.0011330891,0.37348467
Efferocytosis,PROS1,MERTK,Fibroblast,Plasma_cell,0.02602565,0.14740703,-2.457158
Efferocytosis,PROS1,MERTK,Fibroblast,T_cell,0.0008921931,0.0018270942,-0.57926065
Efferocytosis,PROS1,MERTK,Mast_cell,B_cell,0.011495906,0.0072664237,0.59612024
Efferocytosis,PROS1,MERTK,Mast_cell,Endothelial,0.03201071,0.013697173,1.1673955
Efferocytosis,PROS1,MERTK,Mast_cell,Epithelial,0.023039656,0.024003237,-0.056698672
Efferocytosis,PROS1,MERTK,Mast_cell,Fibroblast,0.029542403,0.0217548,0.4246428
Efferocytosis,PROS1,MERTK,Mast_cell,Mast_cell,0.021260913,0.0077989474,1.3391099
Efferocytosis,PROS1,MERTK,Mast_cell,Myeloid,0.33637664,0.20548932,0.7082928
Efferocytosis,PROS1,MERTK,Mast_cell,NK_cell,0.0024926907,0.0016181793,0.41577506
Efferocytosis,PROS1,MERTK,Mast_cell,Plasma_cell,0.036789715,0.21051392,-2.484687
Efferocytosis,PROS1,MERTK,Mast_cell,T_cell,0.0012611994,0.0026092972,-0.67462975
Efferocytosis,PROS1,MERTK,Myeloid,B_cell,0.0027550424,0.0029890523,-0.0872169
Efferocytosis,PROS1,MERTK,Myeloid,Endothelial,0.007671502,0.0056343493,0.38632685
Efferocytosis,PROS1,MERTK,Myeloid,Epithelial,0.0055215503,0.009873762,-0.7375643
Efferocytosis,PROS1,MERTK,Myeloid,Fibroblast,0.0070799612,0.008948864,-0.30018356
Efferocytosis,PROS1,MERTK,Myeloid,Mast_cell,0.005095267,0.0032081066,0.5345183
Efferocytosis,PROS1,MERTK,Myeloid,Myeloid,0.080614075,0.08452829,-0.06758373
Efferocytosis,PROS1,MERTK,Myeloid,NK_cell,0.0005973838,0.00066564005,-0.06036573
Efferocytosis,PROS1,MERTK,Myeloid,Plasma_cell,0.00881681,0.08659516,-3.157525
Efferocytosis,PROS1,MERTK,Myeloid,T_cell,0.00030225175,0.0010733376,-0.6709467
Efferocytosis,PROS1,MERTK,NK_cell,B_cell,9.797426e-05,0.0,0.13484429
Efferocytosis,PROS1,MERTK,NK_cell,Endothelial,0.0002728124,0.0,0.34801978
Efferocytosis,PROS1,MERTK,NK_cell,Epithelial,0.00019635627,0.0,0.25864697
Efferocytosis,PROS1,MERTK,NK_cell,Fibroblast,0.00025177616,0.0,0.32397667
Efferocytosis,PROS1,MERTK,NK_cell,Mast_cell,0.00018119688,0.0,0.24024937
Efferocytosis,PROS1,MERTK,NK_cell,Myeloid,0.0028667815,0.0,1.9511331
Efferocytosis,PROS1,MERTK,NK_cell,NK_cell,2.1244045e-05,0.0,0.03032767
Efferocytosis,PROS1,MERTK,NK_cell,Plasma_cell,0.00031354165,0.0,0.39346194
Efferocytosis,PROS1,MERTK,NK_cell,T_cell,1.0748616e-05,0.0,0.015424241
Efferocytosis,PROS1,MERTK,Plasma_cell,B_cell,6.6278466e-05,0.0,0.092584245
Efferocytosis,PROS1,MERTK,Plasma_cell,Endothelial,0.00018455446,0.0,0.24434453
Efferocytosis,PROS1,MERTK,Plasma_cell,Epithelial,0.00013283276,0.0,0.17993489
Efferocytosis,PROS1,MERTK,Plasma_cell,Fibroblast,0.00017032369,0.0,0.22690752
Efferocytosis,PROS1,MERTK,Plasma_cell,Mast_cell,0.0001225776,0.0,0.16681527
Efferocytosis,PROS1,MERTK,Plasma_cell,Myeloid,0.0019393448,0.0,1.5554945
Efferocytosis,PROS1,MERTK,Plasma_cell,NK_cell,1.4371351e-05,0.0,0.02058597
Efferocytosis,PROS1,MERTK,Plasma_cell,Plasma_cell,0.00021210732,0.0,0.2775174
Efferocytosis,PROS1,MERTK,Plasma_cell,T_cell,7.271315e-06,0.0,0.010452298
Efferocytosis,PROS1,MERTK,T_cell,B_cell,3.6993915e-05,0.0,0.05240735
Efferocytosis,PROS1,MERTK,T_cell,Endothelial,0.00010301072,0.0,0.14144672
Efferocytosis,PROS1,MERTK,T_cell,Epithelial,7.41418e-05,0.0,0.10318438
Efferocytosis,PROS1,MERTK,T_cell,Fibroblast,9.506769e-05,0.0,0.13101995
Efferocytosis,PROS1,MERTK,T_cell,Mast_cell,6.841779e-05,0.0,0.095475905
Efferocytosis,PROS1,MERTK,T_cell,Myeloid,0.0010824626,0.0,1.0582906
Efferocytosis,PROS1,MERTK,T_cell,NK_cell,8.021499e-06,0.0,0.011526373
Efferocytosis,PROS1,MERTK,T_cell,Plasma_cell,0.000118389595,0.0,0.16142286
Efferocytosis,PROS1,MERTK,T_cell,T_cell,4.0585496e-06,0.0,0.0058434713
Growth_factor,FGF2,FGFR1,B_cell,B_cell,8.554945e-05,0.0,0.11842547
Growth_factor,FGF2,FGFR1,B_cell,Endothelial,0.0018606175,0.0,1.5163265
Growth_factor,FGF2,FGFR1,B_cell,Epithelial,0.0005779845,0.0,0.65808296
Growth_factor,FGF2,FGFR1,B_cell,Fibroblast,0.002739762,0.0,1.9029464
Growth_factor,FGF2,FGFR1,B_cell,Mast_cell,0.0010946345,0.0,1.0666986
Growth_factor,FGF2,FGFR1,B_cell,Myeloid,0.0005999311,0.0,0.6780098
Growth_factor,FGF2,FGFR1,B_cell,NK_cell,0.00037766085,0.0,0.4622208
Growth_factor,FGF2,FGFR1,B_cell,Plasma_cell,5.5351236e-05,0.0,0.07772309
Growth_factor,FGF2,FGFR1,B_cell,T_cell,0.00032212882,0.0,0.40286273
Growth_factor,FGF2,FGFR1,Endothelial,B_cell,0.0010883101,0.0023811976,-0.69519836
Growth_factor,FGF2,FGFR1,Endothelial,Endothelial,0.02366969,0.015874559,0.5478898
Growth_factor,FGF2,FGFR1,Endothelial,Epithelial,0.007352781,0.008454802,-0.17879075
Growth_factor,FGF2,FGFR1,Endothelial,Fibroblast,0.034853652,0.029378848,0.2390529
Growth_factor,FGF2,FGFR1,Endothelial,Mast_cell,0.013925302,0.0074789445,0.8158036
Growth_factor,FGF2,FGFR1,Endothelial,Myeloid,0.0076319734,0.003999195,0.7879946
Growth_factor,FGF2,FGFR1,Endothelial,NK_cell,0.0048043807,0.0055974615,-0.18476889
Growth_factor,FGF2,FGFR1,Endothelial,Plasma_cell,0.0007041461,0.0011150963,-0.31167433
Growth_factor,FGF2,FGFR1,Endothelial,T_cell,0.004097935,0.0018983327,0.8146897
Growth_factor,FGF2,FGFR1,Epithelial,B_cell,0.0004764011,0.000409398,0.0670056
Growth_factor,FGF2,FGFR1,Epithelial,Endothelial,0.010361263,0.0027293044,1.6071448
Growth_factor,FGF2,FGFR1,Epithelial,Epithelial,0.003218635,0.0014536296,0.78185886
Growth_factor,FGF2,FGFR1,Epithelial,Fibroblast,0.015256973,0.005051089,1.4257919
Growth_factor,FGF2,FGFR1,Epithelial,Mast_cell,0.006095716,0.0012858508,1.6342171
Growth_factor,FGF2,FGFR1,Epithelial,Myeloid,0.0033408497,0.0006875794,1.3630221
Growth_factor,FGF2,FGFR1,Epithelial,NK_cell,0.0021030884,0.0009623685,0.66110885
Growth_factor,FGF2,FGFR1,Epithelial,Plasma_cell,0.00030823564,0.00019171789,0.1345797
Growth_factor,FGF2,FGFR1,Epithelial,T_cell,0.0017938458,0.00032637932,1.0747589
Growth_factor,FGF2,FGFR1,Fibroblast,B_cell,0.0041256715,0.006445988,-0.5387223
Growth_factor,FGF2,FGFR1,Fibroblast,Endothelial,0.089729354,0.042973008,1.0449512
Growth_factor,FGF2,FGFR1,Fibroblast,Epithelial,0.027873635,0.022887457,0.27349955
Growth_factor,FGF2,FGFR1,Fibroblast,Fibroblast,0.1321266,0.079529606,0.7252077
Growth_factor,FGF2,FGFR1,Fibroblast,Mast_cell,0.052789383,0.020245772,1.3401457
Growth_factor,FGF2,FGFR1,Fibroblast,Myeloid,0.028932024,0.010825966,1.3397318
Growth_factor,FGF2,FGFR1,Fibroblast,NK_cell,0.018212913,0.015152531,0.25031605
Growth_factor,FGF2,FGFR1,Fibroblast,Plasma_cell,0.0026693454,0.003018606,-0.13117254
Growth_factor,FGF2,FGFR1,Fibroblast,T_cell,0.015534848,0.0051388554,1.4294682
Growth_factor,FGF2,FGFR1,Mast_cell,B_cell,0.0,0.0008604693,-0.8956665
Growth_factor,FGF2,FGFR1,Mast_cell,Endothelial,0.0,0.0057364292,-2.7519841
Growth_factor,FGF2,FGFR1,Mast_cell,Epithelial,0.0,0.0030552265,-2.0197825
Growth_factor,FGF2,FGFR1,Mast_cell,Fibroblast,0.0,0.010616337,-3.5380833
Growth_factor,FGF2,FGFR1,Mast_cell,Mast_cell,0.0,0.0027025905,-1.888535
Growth_factor,FGF2,FGFR1,Mast_cell,Myeloid,0.0,0.0014451487,-1.2899221
Growth_factor,FGF2,FGFR1,Mast_cell,NK_cell,0.0,0.002022698,-1.5958369
Growth_factor,FGF2,FGFR1,Mast_cell,Plasma_cell,0.0,0.00040295106,-0.48846462
Growth_factor,FGF2,FGFR1,Mast_cell,T_cell,0.0,0.0006859813,-0.7535886
Growth_factor,FGF2,FGFR1,Myeloid,B_cell,1.0928823e-05,7.151266e-05,-0.083967395
Growth_factor,FGF2,FGFR1,Myeloid,Endothelial,0.00023769132,0.0004767483,-0.25477242
Growth_factor,FGF2,FGFR1,Myeloid,Epithelial,7.3836716e-05,0.0002539165,-0.22366656
Growth_factor,FGF2,FGFR1,Myeloid,Fibroblast,0.0003500008,0.00088231213,-0.4795456
Growth_factor,FGF2,FGFR1,Myeloid,Mast_cell,0.00013983806,0.00022460932,-0.1034926
Growth_factor,FGF2,FGFR1,Myeloid,Myeloid,7.664037e-05,0.00012010472,-0.057097174
Growth_factor,FGF2,FGFR1,Myeloid,NK_cell,4.8245653e-05,0.00016810422,-0.15619211
Growth_factor,FGF2,FGFR1,Myeloid,Plasma_cell,7.0710435e-06,3.348882e-05,-0.03735733
Growth_factor,FGF2,FGFR1,Myeloid,T_cell,4.115151e-05,5.701115e-05,-0.021810548
Growth_factor,FGF2,FGFR1,NK_cell,B_cell,2.6609901e-05,0.00011545197,-0.11974041
Growth_factor,FGF2,FGFR1,NK_cell,Endothelial,0.00057873956,0.0007696754,-0.1647115
Growth_factor,FGF2,FGFR1,NK_cell,Epithelial,0.00017978036,0.0004099297,-0.257105
Growth_factor,FGF2,FGFR1,NK_cell,Fibroblast,0.00085219485,0.0014244285,-0.38840893
Growth_factor,FGF2,FGFR1,NK_cell,Mast_cell,0.00034048283,0.00036261536,-0.023625635
Growth_factor,FGF2,FGFR1,NK_cell,Myeloid,0.00018660679,0.00019390031,-0.008840453
Growth_factor,FGF2,FGFR1,NK_cell,NK_cell,0.000117470285,0.000271392,-0.18617235
Growth_factor,FGF2,FGFR1,NK_cell,Plasma_cell,1.7216837e-05,5.4065258e-05,-0.051336993
Growth_factor,FGF2,FGFR1,NK_cell,T_cell,0.000100197205,9.204035e-05,0.010735872
Growth_factor,FGF2,FGFR1,Plasma_cell,B_cell,0.00028479574,0.0,0.36153907
Growth_factor,FGF2,FGFR1,Plasma_cell,Endothelial,0.0061940313,0.0,2.8468003
Growth_factor,FGF2,FGFR1,Plasma_cell,Epithelial,0.0019241213,0.0,1.5480032
Growth_factor,FGF2,FGFR1,Plasma_cell,Fibroblast,0.0091207195,0.0,3.3392398
Growth_factor,FGF2,FGFR1,Plasma_cell,Mast_cell,0.0036440592,0.0,2.2153862
Growth_factor,FGF2,FGFR1,Plasma_cell,Myeloid,0.001997182,0.0,1.5836065
Growth_factor,FGF2,FGFR1,Plasma_cell,NK_cell,0.0012572402,0.0,1.1745598
Growth_factor,FGF2,FGFR1,Plasma_cell,Plasma_cell,0.00018426531,0.0,0.24399227
Growth_factor,FGF2,FGFR1,Plasma_cell,T_cell,0.0010723729,0.0,1.0512836
Growth_factor,FGF2,FGFR1,T_cell,B_cell,1.5833397e-05,0.00012274734,-0.14436957
Growth_factor,FGF2,FGFR1,T_cell,Endothelial,0.00034436103,0.0008183109,-0.43567824
Growth_factor,FGF2,FGFR1,T_cell,Epithelial,0.00010697272,0.000435833,-0.37526822
Growth_factor,FGF2,FGFR1,T_cell,Fibroblast,0.0005070721,0.0015144376,-0.73848736
Growth_factor,FGF2,FGFR1,T_cell,Mast_cell,0.00020259374,0.0003855289,-0.2042874
Growth_factor,FGF2,FGFR1,T_cell,Myeloid,0.00011103458,0.00020615279,-0.118508935
Growth_factor,FGF2,FGFR1,T_cell,NK_cell,6.9897054e-05,0.00028854114,-0.26826656
Growth_factor,FGF2,FGFR1,T_cell,Plasma_cell,1.0244345e-05,5.748162e-05,-0.06592827
Growth_factor,FGF2,FGFR1,T_cell,T_cell,5.961924e-05,9.785634e-05,-0.051143467
Growth_factor,FGF7,FGFR2,B_cell,B_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,B_cell,Endothelial,0.0,1.3720796e-05,-0.019660437
Growth_factor,FGF7,FGFR2,B_cell,Epithelial,0.0,0.0010038542,-1.0027775
Growth_factor,FGF7,FGFR2,B_cell,Fibroblast,0.0,1.0132533e-05,-0.014544636
Growth_factor,FGF7,FGFR2,B_cell,Mast_cell,0.0,8.340723e-06,-0.011983162
Growth_factor,FGF7,FGFR2,B_cell,Myeloid,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,B_cell,NK_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,B_cell,Plasma_cell,0.0,4.6905625e-06,-0.0067513008
Growth_factor,FGF7,FGFR2,B_cell,T_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,Endothelial,B_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,Endothelial,Endothelial,0.00010067225,0.00011706398,-0.021326892
Growth_factor,FGF7,FGFR2,Endothelial,Epithelial,0.011008547,0.008564748,0.3282627
Growth_factor,FGF7,FGFR2,Endothelial,Fibroblast,0.0014265992,8.644941e-05,1.1593148
Growth_factor,FGF7,FGFR2,Endothelial,Mast_cell,0.00031292363,7.116192e-05,0.29360634
Growth_factor,FGF7,FGFR2,Endothelial,Myeloid,6.6109055e-06,0.0,0.009506083
Growth_factor,FGF7,FGFR2,Endothelial,NK_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,Endothelial,Plasma_cell,0.0,4.0019248e-05,-0.056610312
Growth_factor,FGF7,FGFR2,Endothelial,T_cell,1.2112211e-05,0.0,0.017369147
Growth_factor,FGF7,FGFR2,Epithelial,B_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,Epithelial,Endothelial,9.6341246e-05,0.00018618375,-0.11363052
Growth_factor,FGF7,FGFR2,Epithelial,Epithelial,0.0105349505,0.013621755,-0.3421047
Growth_factor,FGF7,FGFR2,Epithelial,Fibroblast,0.0013652258,0.00013749297,1.0561202
Growth_factor,FGF7,FGFR2,Epithelial,Mast_cell,0.00029946142,0.00011317908,0.22322811
Growth_factor,FGF7,FGFR2,Epithelial,Myeloid,6.326499e-06,0.0,0.00909837
Growth_factor,FGF7,FGFR2,Epithelial,NK_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,Epithelial,Plasma_cell,0.0,6.364838e-05,-0.08902119
Growth_factor,FGF7,FGFR2,Epithelial,T_cell,1.1591134e-05,0.0,0.016626216
Growth_factor,FGF7,FGFR2,Fibroblast,B_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,Fibroblast,Endothelial,0.00548522,0.0024451078,0.91260636
Growth_factor,FGF7,FGFR2,Fibroblast,Epithelial,0.5998108,0.17889133,1.739785
Growth_factor,FGF7,FGFR2,Fibroblast,Fibroblast,0.07772957,0.0018056631,4.810492
Growth_factor,FGF7,FGFR2,Fibroblast,Mast_cell,0.017049931,0.0014863545,2.8598893
Growth_factor,FGF7,FGFR2,Fibroblast,Myeloid,0.00036020126,0.0,0.44382015
Growth_factor,FGF7,FGFR2,Fibroblast,NK_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,Fibroblast,Plasma_cell,0.0,0.00083587936,-0.8764712
Growth_factor,FGF7,FGFR2,Fibroblast,T_cell,0.00065994496,0.0,0.73113537
Growth_factor,FGF7,FGFR2,Mast_cell,B_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,Mast_cell,Endothelial,1.0909163e-05,0.0,0.01565342
Growth_factor,FGF7,FGFR2,Mast_cell,Epithelial,0.001192921,0.0,1.1328537
Growth_factor,FGF7,FGFR2,Mast_cell,Fibroblast,0.0001545908,0.0,0.2073817
Growth_factor,FGF7,FGFR2,Mast_cell,Mast_cell,3.3909393e-05,0.0,0.048109658
Growth_factor,FGF7,FGFR2,Mast_cell,Myeloid,7.163786e-07,0.0,0.0010332457
Growth_factor,FGF7,FGFR2,Mast_cell,NK_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,Mast_cell,Plasma_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,Mast_cell,T_cell,1.3125175e-06,0.0,0.0018922874
Growth_factor,FGF7,FGFR2,Myeloid,B_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,Myeloid,Endothelial,6.55462e-06,0.0,0.009425438
Growth_factor,FGF7,FGFR2,Myeloid,Epithelial,0.0007167501,0.0,0.7796801
Growth_factor,FGF7,FGFR2,Myeloid,Fibroblast,9.288375e-05,0.0,0.12813988
Growth_factor,FGF7,FGFR2,Myeloid,Mast_cell,2.0373991e-05,0.0,0.02909796
Growth_factor,FGF7,FGFR2,Myeloid,Myeloid,4.304262e-07,0.0,0.0006207238
Growth_factor,FGF7,FGFR2,Myeloid,NK_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,Myeloid,Plasma_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,Myeloid,T_cell,7.88608e-07,0.0,0.0011372169
Growth_factor,FGF7,FGFR2,NK_cell,B_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,NK_cell,Endothelial,5.664131e-06,0.0,0.0081487
Growth_factor,FGF7,FGFR2,NK_cell,Epithelial,0.0006193748,0.0,0.6954369
Growth_factor,FGF7,FGFR2,NK_cell,Fibroblast,8.026487e-05,0.0,0.11138517
Growth_factor,FGF7,FGFR2,NK_cell,Mast_cell,1.7606048e-05,0.0,0.025179112
Growth_factor,FGF7,FGFR2,NK_cell,Myeloid,3.719499e-07,0.0,0.0005364861
Growth_factor,FGF7,FGFR2,NK_cell,NK_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,NK_cell,Plasma_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,NK_cell,T_cell,6.8147034e-07,0.0,0.0009828899
Growth_factor,FGF7,FGFR2,Plasma_cell,B_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,Plasma_cell,Endothelial,1.1697784e-05,0.0,0.016778369
Growth_factor,FGF7,FGFR2,Plasma_cell,Epithelial,0.0012791569,0.0,1.1885002
Growth_factor,FGF7,FGFR2,Plasma_cell,Fibroblast,0.00016576613,0.0,0.22127837
Growth_factor,FGF7,FGFR2,Plasma_cell,Mast_cell,3.6360696e-05,0.0,0.05152627
Growth_factor,FGF7,FGFR2,Plasma_cell,Myeloid,7.681655e-07,0.0,0.001107659
Growth_factor,FGF7,FGFR2,Plasma_cell,NK_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,Plasma_cell,Plasma_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,Plasma_cell,T_cell,1.407399e-06,0.0,0.0020289996
Growth_factor,FGF7,FGFR2,T_cell,B_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,T_cell,Endothelial,1.888669e-06,0.0,0.0027223232
Growth_factor,FGF7,FGFR2,T_cell,Epithelial,0.00020652663,0.0,0.27085975
Growth_factor,FGF7,FGFR2,T_cell,Fibroblast,2.6763817e-05,0.0,0.038104333
Growth_factor,FGF7,FGFR2,T_cell,Mast_cell,5.8706264e-06,0.0,0.008444694
Growth_factor,FGF7,FGFR2,T_cell,Myeloid,1.2402437e-07,0.0,0.00017885087
Growth_factor,FGF7,FGFR2,T_cell,NK_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,T_cell,Plasma_cell,0.0,0.0,0.0
Growth_factor,FGF7,FGFR2,T_cell,T_cell,2.2723201e-07,0.0,0.0003277617
Growth_factor,PDGFA,PDGFRA,B_cell,B_cell,0.0,1.5617765e-05,-0.022357594
Growth_factor,PDGFA,PDGFRA,B_cell,Endothelial,0.0,0.00010623814,-0.14566204
Growth_factor,PDGFA,PDGFRA,B_cell,Epithelial,0.0,5.536914e-06,-0.007966089
Growth_factor,PDGFA,PDGFRA,B_cell,Fibroblast,0.0,0.0018060172,-1.4885237
Growth_factor,PDGFA,PDGFRA,B_cell,Mast_cell,0.0,0.0,0.0
Growth_factor,PDGFA,PDGFRA,B_cell,Myeloid,0.0,1.2143674e-05,-0.017414043
Growth_factor,PDGFA,PDGFRA,B_cell,NK_cell,0.0,0.0,0.0
Growth_factor,PDGFA,PDGFRA,B_cell,Plasma_cell,0.0,1.4663224e-05,-0.021000968
Growth_factor,PDGFA,PDGFRA,B_cell,T_cell,0.0,1.0507689e-05,-0.015080243
Growth_factor,PDGFA,PDGFRA,Endothelial,B_cell,0.00037542012,0.00023007995,0.16112019
Growth_factor,PDGFA,PDGFRA,Endothelial,Endothelial,0.002026719,0.0015650939,0.23874322
Growth_factor,PDGFA,PDGFRA,Endothelial,Epithelial,0.00033901772,8.156948e-05,0.30804858
Growth_factor,PDGFA,PDGFRA,Endothelial,Fibroblast,0.08772105,0.026606135,1.6842875
Growth_factor,PDGFA,PDGFRA,Endothelial,Mast_cell,0.0005589159,0.0,0.64054304
Growth_factor,PDGFA,PDGFRA,Endothelial,Myeloid,0.000117800984,0.00017889986,-0.07677781
Growth_factor,PDGFA,PDGFRA,Endothelial,NK_cell,6.695955e-05,0.0,0.09350541
Growth_factor,PDGFA,PDGFRA,Endothelial,Plasma_cell,0.0002918441,0.00021601772,0.08726778
Growth_factor,PDGFA,PDGFRA,Endothelial,T_cell,9.613054e-05,0.00015479862,-0.07522165
Growth_factor,PDGFA,PDGFRA,Epithelial,B_cell,0.0006046884,0.00065689493,-0.046188984
Growth_factor,PDGFA,PDGFRA,Epithelial,Endothelial,0.0032644323,0.0044684564,-0.35877994
Growth_factor,PDGFA,PDGFRA,Epithelial,Epithelial,0.00054605515,0.00023288677,0.3265514
Growth_factor,PDGFA,PDGFRA,Epithelial,Fibroblast,0.14129211,0.07596245,0.8866291
Growth_factor,PDGFA,PDGFRA,Epithelial,Mast_cell,0.00090024463,0.0,0.92618513
Growth_factor,PDGFA,PDGFRA,Epithelial,Myeloid,0.0001897418,0.00051077205,-0.34463754
Growth_factor,PDGFA,PDGFRA,Epithelial,NK_cell,0.00010785161,0.0,0.14776467
Growth_factor,PDGFA,PDGFRA,Epithelial,Plasma_cell,0.0004700727,0.00061674626,-0.13720573
Growth_factor,PDGFA,PDGFRA,Epithelial,T_cell,0.00015483727,0.00044196128,-0.32034296
Growth_factor,PDGFA,PDGFRA,Fibroblast,B_cell,0.00023332464,0.00027493268,-0.047868516
Growth_factor,PDGFA,PDGFRA,Fibroblast,Endothelial,0.0012596115,0.0018701998,-0.34507635
Growth_factor,PDGFA,PDGFRA,Fibroblast,Epithelial,0.00021070044,9.747098e-05,0.14165923
Growth_factor,PDGFA,PDGFRA,Fibroblast,Fibroblast,0.05451887,0.031792846,0.7595972
Growth_factor,PDGFA,PDGFRA,Fibroblast,Mast_cell,0.00034736775,0.0,0.4301437
Growth_factor,PDGFA,PDGFRA,Fibroblast,Myeloid,7.321363e-05,0.00021377535,-0.17756416
Growth_factor,PDGFA,PDGFRA,Fibroblast,NK_cell,4.161554e-05,0.0,0.058822967
Growth_factor,PDGFA,PDGFRA,Fibroblast,Plasma_cell,0.00018138191,0.00025812912,-0.09080448
Growth_factor,PDGFA,PDGFRA,Fibroblast,T_cell,5.9745395e-05,0.00018497571,-0.16113973
Growth_factor,PDGFA,PDGFRA,Mast_cell,B_cell,7.374169e-05,0.00010330498,-0.03918476
Growth_factor,PDGFA,PDGFRA,Mast_cell,Endothelial,0.00039809715,0.0007027209,-0.28437728
Growth_factor,PDGFA,PDGFRA,Mast_cell,Epithelial,6.659137e-05,3.6624373e-05,0.041114178
Growth_factor,PDGFA,PDGFRA,Mast_cell,Fibroblast,0.017230557,0.011946049,0.49384674
Growth_factor,PDGFA,PDGFRA,Mast_cell,Mast_cell,0.000109784734,0.0,0.15027985
Growth_factor,PDGFA,PDGFRA,Mast_cell,Myeloid,2.3138991e-05,8.032533e-05,-0.07846366
Growth_factor,PDGFA,PDGFRA,Mast_cell,NK_cell,1.3152492e-05,0.0,0.018851317
